#;#;#;OPERATOR:1;OPERATOR:1;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;18;18;18;19;19;19;20;21;21;22;22;22;22
#;#;#;X-axis rotation angle;Y-axis rotation angle;a0;ax;ax2;ax3;ay;axy;ax2y;ay2;axy2;ay3;Name;Created on;Studiable type;Axis name - X;Axis length - X;Axis size - X;Axis spacing - X;Axis name - Y;Axis length - Y;Axis size - Y;Axis spacing - Y;Axis name - Z;Layer type - Z;Axis length - Z;Axis size - Z;Axis spacing - Z;NM-points ratio - Z;Name;Created on;Studiable type;Axis name - X;Axis length - X;Axis size - X;Axis spacing - X;Axis name - Y;Axis length - Y;Axis size - Y;Axis spacing - Y;Axis name - Z;Layer type - Z;Axis length - Z;Axis size - Z;Axis spacing - Z;NM-points ratio - Z;Name;Created on;Studiable type;Axis name - X;Axis length - X;Axis size - X;Axis spacing - X;Axis name - Y;Axis length - Y;Axis size - Y;Axis spacing - Y;Axis name - Z;Layer type - Z;Axis length - Z;Axis size - Z;Axis spacing - Z;NM-points ratio - Z;Sq;Ssk;Sku;Sp;Sv;Sz;Sa;Smr (c = 1000 nm below highest peak);Smc (p = 10.00%);Sxp (p = 50.00%, q = 97.50%);Sal (s = 0.2000);Str (s = 0.2000);Std (Reference angle = 0.000°);Sdq;Sdr;Vm (p = 10.00%);Vv (p = 10.00%);Vmp (p = 10.00%);Vmc (p = 10.00%, q = 80.00%);Vvc (p = 10.00%, q = 80.00%);Vvv (p = 80.00%);Maximum depth of furrows;Mean depth of furrows;Mean density of furrows;First direction;Second direction;Third direction;Isotropy;Length-scale anisotropy (Sfrax) (epLsar);Length-scale anisotropy (NewEplsar);Fractal complexity (Asfc);Scale of max complexity (Smfc);HAsfc9 (HAsfc9);HAsfc81 (HAsfc81)
#;#;#;°;°;nm;nm;nm;nm;nm;nm;nm;nm;nm;nm;<no unit>;<no unit>;<no unit>;<no unit>;µm;points;µm;<no unit>;µm;points;µm;<no unit>;<no unit>;nm;digits;nm;%;<no unit>;<no unit>;<no unit>;<no unit>;µm;points;µm;<no unit>;µm;points;µm;<no unit>;<no unit>;nm;digits;nm;%;<no unit>;<no unit>;<no unit>;<no unit>;µm;points;µm;<no unit>;µm;points;µm;<no unit>;<no unit>;nm;digits;nm;%;nm;<no unit>;<no unit>;nm;nm;nm;nm;%;nm;nm;µm;<no unit>;°;<no unit>;%;µm³/µm²;µm³/µm²;µm³/µm²;µm³/µm²;µm³/µm²;µm³/µm²;nm;nm;cm/cm2;°;°;°;%;<no unit>;<no unit>;<no unit>;µm²;<no unit>;<no unit>
03.09.2020;15:08:45;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-112 - MU-112-C1-01-b_50x09_LSM_Topo.mnt;-0,666339214;9,663594568;-2840,987236;-21,08842578;0,080259123;-5,36E-05;54,7980647;-0,107670287;3,02E-05;-0,060969948;7,72E-05;9,96E-06;BA_50x_res --- MU-112 - MU-112_C1-01-b_50x09_LSM_Topo;07.07.2020 11:09;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;61790,84823;65624;0,941589178;0;BA_50x_res --- MU-112 - MU-112-C1-01-b_50x09_LSM_Topo > Leveled (LS-plane);07.07.2020 11:09;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;37273,74921;39586;0,941589178;0;BA_50x_res --- MU-112 - MU-112-C1-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.07.2020 11:09;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;26506,48864;281508;0,094158918;0;4655,418046;-0,192862541;2,976961963;11827,86662;14678,62202;26506,48864;3669,035967;0,746740504;5901,691484;9709,565368;25,13488148;0,622220929;140,9883672;0,506065955;10,31999829;0,199059295;6,100754543;0,199059295;4,219053;5,516884944;0,583869599;10940,88961;3224,516547;2012,802926;44,98811768;135,0081103;116,4741649;84,23478747;0,003123432;0,018702278;12,52005533;141,6549139;0,819403293;0,746536757
03.09.2020;15:09:10;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-112 - MU-112-C1-01-c_50x09_LSM_Topo.mnt;-2,241082935;-0,461212243;370,9064231;-15,4193507;0,038054648;-2,08E-05;-40,87261531;0,055258766;-3,09E-05;0,088152987;-2,98E-05;-4,78E-05;BA_50x_res --- MU-112 - MU-112_C1-01-c_50x09_LSM_Topo;07.07.2020 11:26;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;36407,63554;65549;0,555426254;0;BA_50x_res --- MU-112 - MU-112-C1-01-c_50x09_LSM_Topo > Leveled (LS-plane);07.07.2020 11:26;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;28440,60135;51205;0,555426254;0;BA_50x_res --- MU-112 - MU-112-C1-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.07.2020 11:26;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;21104,75356;379974;0,055542625;0;3002,649653;-0,380739249;3,578212755;9837,209933;11267,54362;21104,75356;2351,34114;0,165272672;3502,10857;6955,12921;27,32162545;*****;78,25095185;0,341228714;5,073970687;0,139846839;3,641953233;0,139846839;2,579940353;3,2322066;0,409746633;8716,248666;2245,925139;2112,345802;90,00040886;134,9839916;153,5429632;78,14260982;0,00123672;0,0177232;6,048171071;88,52595838;0,445318308;0,779255306
03.09.2020;15:09:35;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-119 - MU-119-C1-01-a_50x09_LSM_Topo.mnt;1,281472066;-2,322079607;-33,83345661;-17,84207351;0,026172977;-1,22E-05;22,33752819;0,00388803;-6,52E-07;-0,038712499;7,20E-07;1,66E-05;BA_50x_res --- MU-119 - MU-119_C1-01-a_50x09_LSM_Topo;7/13/2020 11:19:01 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;19255,15919;62175;0,30969295;0;BA_50x_res --- MU-119 - MU-119-C1-01-a_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 11:19:01 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;11104,35043;35856;0,30969295;0;BA_50x_res --- MU-119 - MU-119-C1-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 11:19:01 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;7713,491346;249069;0,030969295;0;1153,638336;0,517945621;4,131480078;4633,316231;3080,175115;7713,491346;889,7723057;1,116327628;1369,063396;2112,751101;20,24315624;0,775080981;86,25271922;0,185136804;1,66749782;0,081752547;1,450822406;0,081752547;0,966395574;1,332579074;0,118243332;3893,931194;1305,772768;2182,310675;89,99482414;134,9944365;123,7820479;91,44675005;0,001153572;0,01720922;2,095057003;8,438506708;0,077671289;0,330480174
03.09.2020;15:10:00;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-119 - MU-119-C1-01-b_50x09_LSM_Topo.mnt;1,028518975;-2,804659879;3273,525659;-3,857054219;0,005921394;-1,27E-05;-2,596005941;0,018716576;-1,13E-06;-0,009641172;5,74E-06;-4,95E-07;BA_50x_res --- MU-119 - MU-119_C1-01-b_50x09_LSM_Topo;7/13/2020 11:32:17 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;30891,0928;65387;0,472434778;0;BA_50x_res --- MU-119 - MU-119-C1-01-b_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 11:32:17 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;21133,89734;44734;0,472434778;0;BA_50x_res --- MU-119 - MU-119-C1-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 11:32:17 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;7641,632526;161750;0,047243478;0;1377,866159;-0,131895969;2,664172595;3513,261223;4128,371303;7641,632526;1115,511063;2,648416677;1779,762839;2812,403886;28,60475132;0,647712398;155,2613007;0,204011573;2,019220228;0,052570293;1,832320756;0,052570293;1,294589707;1,676647095;0,15567366;3857,878771;1243,652396;2224,109456;0,005366906;89,99786518;153,5284833;78,65462944;0,001536893;0,017427962;2,659623159;7,377919011;0,245459732;0,443664124
03.09.2020;15:10:25;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-119 - MU-119-C1-01-c_50x09_LSM_Topo.mnt;2,994127414;0,514383449;-6413,28865;17,73943022;-0,022988091;9,03E-06;14,62202541;0,007090356;-3,29E-06;-0,016554559;-7,86E-06;6,32E-06;BA_50x_res --- MU-119 - MU-119_C1-01-c_50x09_LSM_Topo;7/13/2020 11:44:35 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;27084,85492;65463;0,413742953;0;BA_50x_res --- MU-119 - MU-119-C1-01-c_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 11:44:35 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;14392,46236;34786;0,413742953;0;BA_50x_res --- MU-119 - MU-119-C1-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 11:44:35 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;8902,341618;215166;0,041374295;0;1233,144838;-0,120337749;3,822835342;4512,611637;4389,72998;8902,341618;950,6258325;0,626844646;1411,873129;2541,287823;21,41139054;0,651253015;98,24042683;0,194727634;1,841065543;0,069956639;1,481814817;0,069956639;1,094471405;1,329276187;0,15253863;4088,069994;1290,706565;2220,919238;90,00009122;0,010079916;44,99783573;68,17597397;0,001510401;0,017150737;2,406179961;34,57391996;0,297971753;0,473889435
03.09.2020;15:10:51;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-197 - MU-197-B2-01-a_50x07_LSM_Topo.mnt;2,580992406;-5,169514099;-2601,183849;-2,074322194;0,005269116;1,68E-06;12,6927167;-0,014314604;-1,05E-06;-0,008178993;6,11E-06;1,39E-06;BA_50x_res --- MU-197 - MU-197_B2-01-a_50x07_LSM_Topo;7/13/2020 3:50:57 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;38420,48481;65028;0,59082987;0;BA_50x_res --- MU-197 - MU-197-B2-01-a_50x07_LSM_Topo > Leveled (LS-plane);7/13/2020 3:50:57 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;21728,95014;36777;0,59082987;0;BA_50x_res --- MU-197 - MU-197-B2-01-a_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 3:50:57 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;8851,576786;149816;0,059082987;0;945,2614689;0,76242706;6,555893126;5767,622111;3083,954674;8851,576786;705,5578721;0,280796319;1130,252146;1638,69328;18,81564446;0,785539097;77,24815564;0,256926131;3,091436782;0,067194974;1,197472376;0,067194974;0,762032656;1,102567332;0,094905044;3832,713369;1327,927002;2840,163863;89,99653447;44,98561062;63,5016539;91,01341847;0,001835232;0,017744441;4,439123656;1,925824553;0,219479889;0,303638693
03.09.2020;15:11:15;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-197 - MU-197-B2-01-b_50x07_LSM_Topo.mnt;1,993980241;-5,699174783;-1077,001967;-4,020294585;-0,000576732;7,00E-06;4,960322656;-0,000307006;-7,54E-06;0,003985134;2,66E-06;-6,08E-06;BA_50x_res --- MU-197 - MU-197_B2-01-b_50x07_LSM_Topo;7/13/2020 4:11:21 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;40491,28653;64798;0,624884819;0;BA_50x_res --- MU-197 - MU-197-B2-01-b_50x07_LSM_Topo > Leveled (LS-plane);7/13/2020 4:11:21 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;18279,13074;29252;0,624884819;0;BA_50x_res --- MU-197 - MU-197-B2-01-b_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 4:11:21 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;8115,629104;129874;0,062488482;0;906,3485511;0,733630944;6,178639338;5353,638202;2761,990902;8115,629104;676,8254127;0,295162943;1038,900047;1665,532045;15,69175253;0,857910986;77,49585325;0,26491668;3,243324219;0,068176881;1,107052956;0,068176881;0,736978473;1,011324275;0,09572868;3482,608076;1361,831195;2815,527534;45,00574153;90,0136414;63,50062378;84,0911586;0,000889571;0,017817453;4,695076404;2,059598551;0,19543261;0,336550965
03.09.2020;15:11:41;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-197 - MU-197-B2-01-c_50x07_LSM_Topo.mnt;0,130222974;-5,55132076;-131,3677187;-10,1556448;0,021400595;-8,00E-06;16,87085703;-0,017867734;-3,78E-06;-0,032258278;1,73E-05;1,69E-05;BA_50x_res --- MU-197 - MU-197_B2-01-c_50x07_LSM_Topo;7/13/2020 4:26:08 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;29949,16315;63937;0,468416772;0;BA_50x_res --- MU-197 - MU-197-B2-01-c_50x07_LSM_Topo > Leveled (LS-plane);7/13/2020 4:26:08 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;14943,43186;31902;0,468416772;0;BA_50x_res --- MU-197 - MU-197-B2-01-c_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 4:26:08 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;7042,177751;150340;0,046841677;0;1057,065907;0,127889296;3,196743636;3209,685405;3832,492345;7042,177751;830,664399;2,953099934;1363,761737;1960,485648;21,90605116;0,638648409;81,24904589;0,277294295;3,583624877;0,062217132;1,425985519;0,062217132;0,943484279;1,316064546;0,109920974;4052,929278;1344,941289;2837,806551;179,9941569;153,5323947;89,9921981;78,64627392;0,00135045;0,018089195;5,188964939;2,059598551;0,296328052;0,396328491
03.09.2020;15:12:06;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-197 - MU-197-D3-01-a_50x09_LSM_Topo.mnt;-1,85860377;2,2187244;4423,30338;-17,12721322;0,020892155;-9,74E-06;-11,93297048;0,018881731;-2,46E-06;0,012444123;-1,02E-05;-4,51E-06;BA_50x_res --- MU-197 - MU-197_D3-01-a_50x09_LSM_Topo;7/13/2020 4:51:47 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;20153,76605;65334;0,308472863;0;BA_50x_res --- MU-197 - MU-197-D3-01-a_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 4:51:47 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;8159,107233;26450;0,308472863;0;BA_50x_res --- MU-197 - MU-197-D3-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 4:51:47 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;5521,047307;178980;0,030847286;0;832,5165359;-0,251716109;3,715235196;2676,433951;2844,613356;5521,047307;629,7079083;2,238428822;1020,939148;1850,04556;23,63797121;0,724025512;39,01563949;0,202881792;1,947451323;0,042022565;1,06297663;0,042022565;0,693190319;0,945787698;0,117188932;3169,928837;1050,957942;2342,09057;90,00244385;26,46426511;45,00511901;57,12560652;0,003538202;0,018385395;3,358088968;7,377919011;0,340659971;0,567011597
03.09.2020;15:12:31;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-197 - MU-197-D3-01-b_50x09_LSM_Topo.mnt;-2,08278037;3,047623468;158,1365557;0,985940601;0,001499485;-2,26E-06;-3,75965259;-0,001367991;2,80E-06;0,005924787;-2,20E-06;-1,76E-06;BA_50x_res --- MU-197 - MU-197_D3-01-b_50x09_LSM_Topo;7/13/2020 5:05:42 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;25862,26864;65345;0,395780376;0;BA_50x_res --- MU-197 - MU-197-D3-01-b_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 5:05:42 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;9547,805781;24124;0,395780376;0;BA_50x_res --- MU-197 - MU-197-D3-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 5:05:42 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;4326,314864;109311;0,039578038;0;599,0117964;-0,087741799;3,338987993;2014,245065;2312,069798;4326,314864;469,6997435;4,397644221;774,571884;1182,001732;19,92165269;0,502067392;20,00796936;0,178022605;1,537885676;0,027462305;0,802038464;0,027462305;0,516367128;0,728441309;0,073597155;2252,437569;845,0186076;2448,623505;18,49461179;26,49181145;44,9916885;47,50984896;0,003273804;0,018621244;2,883361313;6,450630522;0,14042451;0,294614962
03.09.2020;15:12:56;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-197 - MU-197-D3-01-c_50x09_LSM_Topo.mnt;-2,131979613;1,102266949;-672,2052942;7,964046911;-0,017009887;8,95E-06;0,376095527;0,001007323;1,52E-06;-0,00224;-1,76E-06;1,74E-06;BA_50x_res --- MU-197 - MU-197_D3-01-c_50x09_LSM_Topo;7/13/2020 5:21:48 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;15153,61246;64388;0,235348395;0;BA_50x_res --- MU-197 - MU-197-D3-01-c_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 5:21:48 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;7414,651184;31505;0,235348395;0;BA_50x_res --- MU-197 - MU-197-D3-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 5:21:48 PM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;5186,443185;220373;0,02353484;0;600,9449172;-0,315388397;5,246491061;2086,198778;3100,244407;5186,443185;446,2175945;3,73911905;721,2368446;1192,110932;17,77785926;0,79796701;26,49588722;0,173606531;1,45639814;0,035138625;0,756373017;0,035138625;0,46359334;0,677399213;0,078973803;2781,570913;819,8379046;2480,979291;26,4879387;44,98636204;63,47136148;78,81928163;0,000387581;0,017581713;2,639517651;5,639887625;0,409728116;0,466002346
03.09.2020;15:13:21;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-199 - MU-199-A2-01-a_50x09_LSM_Topo.mnt;-2,07802142;-2,168684521;1286,897983;-14,05110922;0,004644007;-2,53E-06;11,8853368;0,035652551;-3,38E-06;-0,0213484;-1,50E-05;3,63E-06;BA_50x_res --- MU-199 - MU-199_A2-01-a_50x09_LSM_Topo;07.09.2020 17:03;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;32706,5795;65430;0,499871305;0;BA_50x_res --- MU-199 - MU-199-A2-01-a_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 17:03;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;26499,17763;53012;0,499871305;0;BA_50x_res --- MU-199 - MU-199-A2-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 17:03;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;12936,51942;258797;0,049987131;0;1247,173266;-0,876863141;6,868878128;3695,648534;9240,870884;12936,51942;919,1585559;1,00140517;1504,540296;2754,681061;22,55024805;0,796735929;50,99080663;0,254048435;2,811142864;0,051266557;1,555785621;0,051266557;0,969179194;1,371318231;0,18446739;10045,86363;1345,97037;2179,489909;89,99784087;44,99555753;134,9997601;83,13522481;0,001644877;0,017337399;4,355894711;12,6258536;0,390296907;0,669874882
03.09.2020;15:13:47;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-199 - MU-199-A2-01-b_50x09_LSM_Topo.mnt;-4,234900767;-0,999926423;-3788,023049;15,94986591;-0,038165394;2,19E-07;37,02023667;0,037453976;4,22E-05;-0,081226822;-4,86E-05;4,06E-05;BA_50x_res --- MU-199 - MU-199_A2-01-b_50x09_LSM_Topo;07.09.2020 17:24;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;61140,5603;62294;0,981483936;0;BA_50x_res --- MU-199 - MU-199-A2-01-b_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 17:24;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;53691,09723;54704;0,981483936;0;BA_50x_res --- MU-199 - MU-199-A2-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 17:24;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;13537,90237;137933;0,098148394;0;1281,65304;-0,882449269;7,605804755;3360,699145;10177,20323;13537,90237;953,9498059;2,981738026;1543,809411;2530,124768;23,7912154;0,879724987;98,74638464;0,284457307;3,238483916;0,060277448;1,604067318;0,060277448;1,003002154;1,426465032;0,177602286;11695,36258;1446,43369;2188,931961;45,00453854;90,0177996;116,4539244;95,0249424;0,003071732;0,017995955;5,299733591;36,97553619;0,469438848;0,716299775
03.09.2020;15:14:13;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-199 - MU-199-A2-01-c_50x09_LSM_Topo.mnt;0,487277746;0,099683422;3339,215776;-15,93225989;0,022910601;-2,67E-05;0,154242934;0,06025079;1,33E-05;-0,029565917;-4,74E-05;2,08E-05;BA_50x_res --- MU-199 - MU-199_A2-01-c_50x09_LSM_Topo;07.10.2020 09:46;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;35126,48979;61514;0,571032444;0;BA_50x_res --- MU-199 - MU-199-A2-01-c_50x09_LSM_Topo > Leveled (LS-plane);07.10.2020 09:46;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;35973,3309;62997;0,571032444;0;BA_50x_res --- MU-199 - MU-199-A2-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.10.2020 09:46;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;11863,65586;207758;0,057103244;0;1947,407413;-0,376249392;2,920389652;4567,2888;7296,367059;11863,65586;1580,406289;1,991315179;2368,008952;4424,659288;25,40575172;0,729986061;50,99626694;0,290319597;3,74246185;0,069024622;2,43706045;0,069024622;1,848812887;2,200549487;0,236510963;7402,836058;1742,241389;2046,575929;90,02335406;45,01833763;56,21855107;68,92737027;0,002221751;0,01834934;5,349998595;11,03898219;0,405939476;0,72066982
03.09.2020;15:14:39;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-199 - MU-199-C3-01-a_50x07_LSM_Topo.mnt;-10,62969131;3,515785824;933,2930098;1,356161653;0,002785725;-2,31E-05;9,442347499;0,030599739;5,09E-05;-0,050785955;-6,20E-05;4,12E-05;BA_50x_res --- MU-199 - MU-199_C3-01-a_50x07_LSM_Topo;07.10.2020 10:51;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;191608,5561;81882;2,340057108;0;BA_50x_res --- MU-199 - MU-199-C3-01-a_50x07_LSM_Topo > Leveled (LS-plane);07.10.2020 10:51;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;188325,456;80479;2,340057108;0;BA_50x_res --- MU-199 - MU-199-C3-01-a_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.10.2020 10:51;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;48668,27373;207979;0,234005711;0;6091,505578;-2,750691195;13,81499214;11996,06876;36672,20497;48668,27373;3585,544708;0,311801017;5483,540848;20697,72131;28,5690992;0,431316324;50,74638321;0,805751941;15,92904915;0,205128223;5,688784841;0,205128223;3,064677932;4,500960705;1,187824137;17863,60595;3858,512388;2877,500542;45,0150518;134,9958702;89,97756817;55,50510068;0,002443439;0,018099344;20,08452909;3,08161037;1,180166583;1,206806001
